-7.944940705061876297e+09,-5.764420073202210236e+10,1.280154785434798241e+10,-1.951768410030941010e+10,-2.612871857527769470e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.175482332947085571e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.768856878634984970e+09,2.135643024549887848e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.898059373490860748e+10,4.403122692778421402e+09,0.000000000000000000e+00,0.000000000000000000e+00,-2.479501939821327591e+10,-5.299477154284509659e+09
0.000000000000000000e+00,8.113643880466984749e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.098516406374632359e+09,0.000000000000000000e+00,0.000000000000000000e+00,6.146125867227576256e+09,0.000000000000000000e+00,0.000000000000000000e+00,3.153875073037719727e+07,4.597546970645143509e+09,3.945655864612085342e+09
0.000000000000000000e+00,0.000000000000000000e+00,2.703324581425959587e+09,-3.291375171058303833e+09,0.000000000000000000e+00,1.312724303283667326e+09,0.000000000000000000e+00,4.158236868615064621e+08,0.000000000000000000e+00,0.000000000000000000e+00,3.391204345869507790e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.993146927952119112e+08,3.803728004948737621e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.157148338894565105e+09,7.649211670619373322e+08,0.000000000000000000e+00,-1.103735287022036314e+07,7.216251886276286840e+08,0.000000000000000000e+00,1.219546407405064344e+09
3.994321822923053503e+08,-1.526603059795437157e+08,-3.434302580489392579e+07,2.331898881420457065e+08,3.105860440227196813e+08,2.594133449912034273e+08,0.000000000000000000e+00,2.421350766765977740e+08,2.565911991742223501e+06,0.000000000000000000e+00,9.967005076170143485e+07,6.707520471807220578e+07,0.000000000000000000e+00,0.000000000000000000e+00
7.505940402700620890e+07,5.779716224548901618e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.199017774356811494e+07,7.229071205794490874e+07,4.019386016316770017e+07,0.000000000000000000e+00,8.849483348395323753e+07,0.000000000000000000e+00,1.165966758639561087e+08,-5.072396870103367418e+07,1.111357083425153419e+07
8.742545529790107161e+06,0.000000000000000000e+00,3.762804103096999228e+07,4.994323789963750169e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.981553494264524430e+07,5.270309594791942835e+07,3.456603013826411217e+07,8.738299432554177940e+06,0.000000000000000000e+00,3.017996638953562081e+07,-4.255743684112726897e+07
-4.703765079149926081e+06,0.000000000000000000e+00,-6.249112014085780829e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.765894216498083901e+06,-1.526558943190765567e+06,0.000000000000000000e+00,8.188785553749990650e+06,2.574763283786903694e+07,-2.258541132712435909e+06,2.132967828428652138e+06,-4.967491115628859028e+06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.952616256673961878e+06,2.588871299349287990e+06,0.000000000000000000e+00,1.476212849497053772e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.359564051904803142e+06,0.000000000000000000e+00,4.817987245672112331e+06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.662051401921259239e+05,0.000000000000000000e+00,2.422583319603911135e+06,4.294052130716010579e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.163484070672881790e+06,0.000000000000000000e+00,8.444361682790887426e+04,1.746341400859754649e+05,1.857553419959117426e+06
-1.637213438376834092e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.205388263195763284e+05,6.137856050018066308e+05,6.793482343761716038e+05,7.541769772449036827e+04,1.879584019744267862e+05,0.000000000000000000e+00,0.000000000000000000e+00,7.551054634841289953e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.103265511765815609e+04,1.410196911022774002e+05,0.000000000000000000e+00,3.201716952360604773e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.615752236048676059e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.208530961716083402e+04,-1.709242206772890058e+05
1.530428604544605187e+05,0.000000000000000000e+00,5.884921234422178532e+04,0.000000000000000000e+00,4.998368445320721366e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.645155233459296142e+03,4.516234469265246298e+04,0.000000000000000000e+00,0.000000000000000000e+00,-6.943564824403765670e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.162290861441004381e+03,1.217217209744568027e+04,7.759829025578909204e+04,6.003838495873883949e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.319222683673024585e+04,0.000000000000000000e+00,9.323402623303614746e+03,-2.214960603436437668e+04,-1.907400457056352752e+04,9.794528570551508892e+03,-2.868559796236122565e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.056482852483191527e+04,0.000000000000000000e+00,2.890175645951670595e+04
0.000000000000000000e+00,1.539132432128109940e+03,0.000000000000000000e+00,-2.063916325348669488e+03,2.964689380215329948e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.390222373076503573e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.839121948333823639e+03,-7.303723100113867986e+03,1.300002493653820420e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.376278842548289958e+03,-2.013572816000460989e+03,1.131290958012174315e+03,0.000000000000000000e+00,2.875978878199778592e+03,0.000000000000000000e+00,2.829920014370440185e+03,0.000000000000000000e+00,2.013140606000134312e+03
-1.323772199722030564e+03,5.297794672472806496e+02,0.000000000000000000e+00,1.731148682058465965e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.037973717055793941e+02,1.771305640530209075e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.133247625429597747e+02,2.094865956503304290e+02,-2.821020585215391066e+02,3.787337534437127715e+02,4.343845628900356246e+02,0.000000000000000000e+00,-6.063699078174201986e+02,6.104699811996121070e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.288333014943457897e+02,1.742600222221368256e+02,-2.697909893849410992e+02,0.000000000000000000e+00
0.000000000000000000e+00,3.386752065361875452e+02,-1.916347948651190904e+02,-1.986992141123565432e+02,0.000000000000000000e+00,1.136731062035187136e+02,4.956007536120666401e+01,1.073610091660750925e+02,1.675230659131342748e+01,0.000000000000000000e+00,-1.884979524013743912e+02,1.021423050130490822e+02,2.145683898030034698e+01,0.000000000000000000e+00
-6.326401950901571070e+01,1.026319812007050558e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.693161268180762136e+02,0.000000000000000000e+00,0.000000000000000000e+00,-9.322811289092097553e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.086089288474768821e+00,0.000000000000000000e+00,9.862993731147275867e+01,5.660344835979381628e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.701491611606788013e+01,-2.262807922700061170e+01,-3.167610795419808767e+01,0.000000000000000000e+00,9.068302092048334373e+00,5.305990316902718007e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.294597851343924866e+01,-3.500362847686383816e+01,2.246755824403796620e+00,0.000000000000000000e+00,3.177466450628524086e+01,1.744850100843306251e+01,-2.390463590568938912e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.831958769325355973e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.662892186650131165e+00,-1.641069396505076661e+00,-1.922715793573784993e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.187738725790226013e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.034994562932864515e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.553429660403701895e+00,0.000000000000000000e+00,-1.244840912467420013e+00,5.168677437589457302e-01,7.679435711795232322e+00,4.166004047110393849e+00,0.000000000000000000e+00,6.953711749123874242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.092266461400443589e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.666306987621249291e-01,9.741020142844831753e-01,-1.070879682993149729e+00,5.612080899058518035e-01,5.725864142806100787e-01,0.000000000000000000e+00,9.944247509925396855e-04,0.000000000000000000e+00,-1.651227442718427252e+00,2.296786302670356772e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.903299033641815186e-01,7.688028775155544281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.159815013408660889e-01,0.000000000000000000e+00,4.170072078704833984e-01,-1.326283216476440430e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
